滚蛋	滚开	-0.09876807034015656
维他命	维生素	0.549707293510437
多元化	年轻化	0.017151087522506714
宝贵	金子	0.06377457082271576
结构	系统	0.24914392828941345
玩偶	工具	-0.0018923417665064335
丧失	失独	-0.1863551139831543
肚量	肚子	0
娇气	公主	-0.07449930161237717
寒暑假	黄金周	-0.13097316026687622
笑料	活宝	-0.0977671667933464
百货	商场	0.2578786611557007
信息化	智能化	0.19800524413585663
茶道	茶叶	0.2311587631702423
罪孽	犯人	-0.10529402643442154
感冒药	退烧药	0.16986021399497986
难点	问题	0.4437532126903534
同事	朋友	0.37896913290023804
名字	姓氏	0.04288790374994278
网站	网页	0.08895504474639893
名誉	名气	0.075429268181324
七情六欲	欲望	0.01977001316845417
审理	问讯	0.1558234989643097
工具	器具	0.004696036223322153
意思	意义	0.194901242852211
优惠	降价	0.2081175148487091
伴随	陪伴	0.1363494098186493
尘垢	污秽	0
猫腻	阴谋诡计	0
吃醋	争风吃醋	-0.006461745593696833
软着陆	经济	0.08019281923770905
生产力	创新	0.4601511061191559
上市	盈利	0.14296700060367584
泼妇	女强人	-0.17860177159309387
载体	书本	0.030524376779794693
地址	小区	-0.1396792232990265
价钱	票房	0.26667094230651855
表彰	进步	0.11920750886201859
理论	结论	-0.01297181099653244
烦闷	失眠	0.056364692747592926
亲人	敌人	0.019053267315030098
跳槽	移动	0.20937803387641907
饮酒	喝茶	0.12124405056238174
财运	桃花运	-0.03256664425134659
女权	女性	-0.14933112263679504
一般	差	0.21127581596374512
赌局	扑克牌	-0.15005779266357422
宋	明	0.31479412317276
雾霾	阴天	0.09677893668413162
程序	指令	0.06756162643432617
关键字	关键	-0.11368338763713837
松驰	疲软	0
平等	平均	0.007640235126018524
经营	张罗	-0.011854616925120354
客套	礼貌	0.008139110170304775
利用	使用	0.362969309091568
审查	自纠自查	0
炖	焖	0.30791592597961426
喜欢	崇敬	0.036111004650592804
暗号	密码	-0.14514954388141632
规律	原理	0.08597765117883682
轻率	鲁莽	0.1349608600139618
手法	方法	-0.01826968975365162
准则	规则	0.07455330342054367
迂腐	墨守成规	0
闯祸	惹是生非	-0.14879103004932404
清晰	一清二楚	0.14427311718463898
姐妹	闺蜜	0.13323301076889038
扎实	脚踏实地	-0.06833124160766602
事物	东西	0.2008039951324463
睡	寐	0.025093868374824524
忌妒	妒嫉	0.10179243236780167
俱乐部	富人	-0.028347572311758995
味道	鼻子	0.1555897295475006
绩点	老师	0.011378630064427853
关心	放任	0.309330016374588
空间	世界	-0.1105409637093544
僻静	冷静	-0.1853555291891098
字符	程序	-0.15022021532058716
裁判	足球	0.0007259982521645725
股票	银行	0.2210138738155365
红颜	面容	0.09547258913516998
著名	著作	0.07270168513059616
可能性	可靠性	0.08282477408647537
占有	争取	-0.00845917034894228
合肥	巴黎	-4.850320328841917e-05
热线	焦点	0.24290060997009277
影响力	破坏力	-0.04906347766518593
温度	湿度	0.5894252061843872
痛苦	忍辱负重	-0.04003133624792099
偶遇	艳遇	0.20224836468696594
公众	媒体	0.31937333941459656
姑娘	青春	0.15409617125988007
多媒体	设备	0.4291837811470032
韩	日	0.36071640253067017
钱	利	-0.009334085509181023
细心	三心二意	0.0171200018376112
博物馆	剧院	0.15248574316501617
诵读	歌唱	0.2465094029903412
阳光	雨露	0.23644833266735077
竞争	考试	0.11890397220849991
消灭	灭菌	-0.024195069447159767
饭局	交际	0.004753442946821451
媚俗	高雅	0.15363310277462006
密码	账号	0.3105940520763397
夫人	孩子	0.03651023283600807
简化	优化	0.40591612458229065
侵害	性侵	0.0809268206357956
故事	剧情	0.141852006316185
调整	整合	0.2931845784187317
亲密	缠绵	0.04300650581717491
创新	发明	0.14489826560020447
带头	敢为人先	0.02749440260231495
公约	规章	0.010525007732212543
高大上	超凡脱俗	-0.06975322961807251
解闷	排遣	-0.1905602067708969
放肆	大胆	-0.030061149969697
合同	协议	0.39484795928001404
私语	嘀咕	-0.15313927829265594
大概	差不多	0.3435262143611908
比如	譬如	-0.0625603049993515
友善	清新	0.0526246577501297
胆小鬼	兔子	0
繁荣	泡沫	0.10606216639280319
智力	想象	0.10179710388183594
茶馆	企业	0.11021362245082855
消极	四大皆空	0
爱怜	同病相怜	0.024713611230254173
激励	缅怀	0.0501638688147068
灌输	讲解	0.07918912172317505
车辆	行人	0.18913601338863373
偏见	认知	0.08668918162584305
北京市	成都市	0.4343164563179016
水果	西红柿	0.5860071182250977
艺术家	地理学家	0.010364098474383354
干涉	管理	0.07257280498743057
管理	托管	0.1304941326379776
书籍	图书馆	0.3515806794166565
框架	组织	0.026754863560199738
炮兵	海军	-0.1529570370912552
学习	上课	0.31818363070487976
图书馆	文化宫	0.1700795739889145
欲望	情欲	0.14148332178592682
独立	啃老	0.13604901731014252
同学	同事	0.4054342806339264
语文	数学	0.3789352476596832
低贱	崇高	0
海域	渤海湾	0.3057268559932709
奖赏	惩罚	-0.331498384475708
名称	外号	-0.010310682468116283
霸气	气场	0.016768336296081543
数据库	信息	0.14910604059696198
波涛	海水	-0.08589954674243927
唱	颂	0.19573655724525452
鬼话	谎言	0.10491528362035751
顺应	附和	0.12208840250968933
较真儿	死板	0
乐观	阳光	0.031505659222602844
羞辱	辱	0.08980197459459305
赋予	给予	0.22001010179519653
伪善	虚伪	-0.17834241688251495
在行	熟练	0.12772394716739655
怪异	奇怪	0.1403580754995346
谦卑	谦逊	0.1897747814655304
反应	反响	0.29189637303352356
过时	落伍	0.028402192518115044
金钱	钱财	-0.0028326050378382206
种	栽	0.20846711099147797
对话框	窗口	-0.0946648046374321
弥补	补偿	0.07227861881256104
财力	精力	0.02195444516837597
功夫	素养	-0.22658538818359375
竞争力	鉴赏力	-0.05595586821436882
比赛	团队	0.18435971438884735
企业家	作曲家	0.10441088676452637
素菜	牛肉	0.35424545407295227
报警	报告	0.04243955388665199
残疾	死亡	0.050140514969825745
指导	斥责	-0.08576077967882156
利润	成本	0.36716121435165405
思想	智力	0.0808461531996727
配合	违抗	-0.042053237557411194
电话	邮件	-0.007050422020256519
公司	代销店	0
苹果	香蕉	0.42316144704818726
盈利	亏损	0.32126471400260925
公益	善心	0.06541985273361206
总理	主席	0.2702420949935913
医生	护士	0.45048484206199646
疼爱	溺爱	0.019171634688973427
新闻界	舆论界	-0.04520409554243088
眺望	展望	0.01103148702532053
发怒	恼羞成怒	0.13643290102481842
执着	倔强	0.22000010311603546
牵强	勉强	0.11924833804368973
散伙	离别	0.13812057673931122
支柱	骨干	0.43067386746406555
慰劳	犒赏	0.2567896842956543
心态	心境	0.29649144411087036
走神	愣	-0.005151530262082815
诀窍	秘籍	-0.11742214858531952
成果	果实	0.07426495105028152
恼	怒	0.026042338460683823
犹豫	踟蹰不前	0
作用	功能	0.3431786894798279
怜爱	爱怜	-0.05239882320165634
化肥	化学肥料	0.13352403044700623
物流	顺风	0.3774395287036896
皮肤	眼睛	0.3116035759449005
印象	大脑	-0.01737223193049431
阶层	皇室	0.036549270153045654
新鲜	空气	0.09941257536411285
法庭	律师	0.02521558105945587
文章	理论	0.08916470408439636
行星	月亮	0.22830960154533386
日记	文章	-0.019087940454483032
食物	水果	0.5616549253463745
俗	美	-0.024186713621020317
会员卡	会员	-0.01844022423028946
欧洲	南美洲	0.18640638887882233
风景	山水	0.09930925071239471
文体	骚体	0
没劲	兴致勃勃	0.1262623518705368
新浪	腾讯	0.5739589929580688
服装	裙子	0.1704498678445816
凉快	炎热	-0.054797396063804626
歌舞	迪斯科	0.09549719840288162
小学生	大中学生	-0.12504465878009796
汽车	越野车	0.20487073063850403
团购	购买	0.18755441904067993
平台	环境	0.04218481481075287
研讨	争论	-0.059793759137392044
演说	说话	0.06282278150320053
虚拟	编造	0.012016423046588898
高风险	风险	0
感动	热泪盈眶	0.04265335202217102
底薪	工资	0.1630527228116989
扶持	提携	-0.10025015473365784
有效	有用	0.04951725900173187
圆满	大功告成	0
邀请	诚邀	0.12903755903244019
破烂	破烂不堪	0.013588030822575092
信誉	信用	0.2416941076517105
孤单	寂寞	0.2532404959201813
会见	会晤	0.0726228728890419
背地里	背后	0
实质	本质	0.18564629554748535
枯萎	凋零	0.19288142025470734
互联网	因特网	0.06195627525448799
课程表	课表	-0.02199607901275158
洁癖	网瘾	0.15569430589675903
讲座	座位	-0.0749194398522377
粗鲁	文盲	-0.04076184332370758
女士	白骨精	-0.09646376967430115
电话	设备	0.0011836057528853416
欢迎	迎宾	0.002324627945199609
气温	高温	0.2827034592628479
成功	失意	0.04609603062272072
积极	消极	0.20337353646755219
君子	小人	0.18132418394088745
认真	马虎	0.0675523653626442
北大	清华	0.08804648369550705
国王	女王	0.14346478879451752
商业	工业	0.2707427442073822
闺房	卧室	0.16519883275032043
削减	裁员	0.00820621382445097
检验	查	0.12252020835876465
席位	位置	0.040066152811050415
奖励	记功	-0.16363659501075745
麻利	灵活	0.16221636533737183
随意	随便	0.05100736767053604
奋斗	努力	0.2247774749994278
高兴	兴奋	0.32897067070007324
猜忌	多疑	-0.11600088328123093
轻蔑	藐视	0.21723873913288116
服气	口服心服	-0.043736882507801056
入场券	门票	0.12021739780902863
生物钟	地球仪	-0.11280620843172073
年级	成绩	0.01117926836013794
矩阵	数据	0.05391239374876022
杯子	饮料	-0.07613150775432587
杯子	实体	0.09748870134353638
困倦	生病	0.044748928397893906
政敌	情敌	0.24224983155727386
灾区	地震	0.19210706651210785
生日	蛋糕	0.21190135180950165
泡沫	肥皂	0.2535558342933655
电影	导演	0.3809651732444763
学生	老师	0.35351991653442383
自动	手动	0.23030045628547668
大学	中专	0.22405026853084564
交易	交换	-0.048903435468673706
快乐	欣喜若狂	0.06657669693231583
邪念	非分之想	0
平静	心平气和	0.10248042643070221
任命	委以重任	0.04525227099657059
瞎扯	编造	0.12471091747283936
相信	信赖	-0.1086348369717598
支部	面部	-0.040014129132032394
正义	人民	0.14920245110988617
转基因	大豆	0.11427049338817596
白宫	宿舍	-0.12929777801036835
解释	分解	0.005375816952437162
自卑感	历史感	-0.036131300032138824
距离	速度	-0.06422090530395508
投资者	收入	0.052786294370889664
网络	硬件	0.3071805238723755
责任	保险	0.3494589328765869
比赛	胜利	0.050335150212049484
亲近感	荣誉感	0.081639863550663
壁橱	衣服	0.12675540149211884
无用功	效率	0.10833239555358887
课程	学校	0.21747252345085144
学者	学习	0.21192975342273712
超市	食品	0.10001321136951447
家属	丈夫	0.29687121510505676
国企	私企	-0.10502565652132034
勾画	描摹	-0.14140310883522034
想法	主意	0.09747033566236496
美	靓	0.2601717412471771
牢固	坚不可摧	-0.06524629890918732
凌乱	乱七八糟	-0.09865547716617584
工作	干活儿	-0.05929731950163841
恭贺	恭喜	0.16144922375679016
拍马屁	谄谀	0
PC	计算机	0.020238390192389488
行	可以	0.05697332322597504
死党	共和党	0.1588384360074997
歌剧	工业	0.06542360782623291
轻浮	轻松	0.013930300250649452
职业	教育	0.49697309732437134
物理	质子	0
网球	球拍	0.1768169105052948
缓慢	飞快	0.019038556143641472
人民币	美元	0.5675089955329895
青年	中青年	0.045197438448667526
境界	意境	0.0009476659470237792
跋扈	骄横	-0.08221345394849777
弘扬	发扬	0.13478443026542664
恶劣	坏	0.013728032819926739
更加	愈发	0.19167451560497284
优秀	出众	0.12710535526275635
计算机	新闻	-0.16422364115715027
期刊	协会	0.010338199324905872
纸老虎	狮子	0.07780830562114716
冷静	荒凉	0.03643465414643288
乡村	故事	0.04402779042720795
出路	山路	-0.07812024652957916
能源	危机	-0.019029870629310608
房价	面积	0.14086264371871948
龙头	老大	-0.031939174979925156
安排	部署	0.3135749101638794
文明	吸烟者	0.18885180354118347
普及	担当	0.09173815697431564
困难	自怨自艾	0
造型	照片	0.08129923790693283
抠门儿	小气	0
假货	赝品	0.13064531981945038
拖后腿	拉后腿	0
天下	气候	0.08067983388900757
轻	善	-0.09356492757797241
日程	季度	0.09875495731830597
宇宙	蚂蚁	0.12744002044200897
面包店	绿豆粥	-0.005370341707020998
结盟	无理取闹	-0.2982407212257385
免税店	飞机	-0.08696818351745605
逃课	创业	0.006576979998499155
态度	秋波	0.08614872395992279
但	但是	0.31942304968833923
赢	胜	0.006397986318916082
调查	努力	-0.19361312687397003
玻璃	魔术师	0.18379823863506317
干扰	上网	-0.09781021624803543
课堂	美食	0.12508919835090637
情节	黄色	0.08759324997663498
计算机	电脑	-0.11621473729610443
讲价	打架	-0.026678897440433502
教授	黄瓜	0.08753755688667297
控制	恐高	-0.057810261845588684
阻力	天花板	0.1857905387878418
WTO	世界贸易组织	0.09691374748945236
紫禁城	故宫	-0.14673826098442078
算盘	计算机	-0.2254708707332611
